time,latitude,longitude,satellites_used
2018-06-11_12:32:32.522,60.10309821,19.92915077,3
2018-06-11_12:32:33.522,60.10315817,19.92917063,3
2018-06-11_12:32:34.522,60.10303779,19.92921076,3
2018-06-11_12:32:35.522,60.10324117,19.92907219,3
2018-06-11_13:55:50.741,60.10715555,19.92441013,7
2018-06-11_13:55:51.741,60.10715555,19.92441013,8
2018-06-11_13:55:52.741,60.10715555,19.92441013,8
2018-06-11_13:55:53.741,60.10715555,19.92441013,8
2018-06-11_13:55:54.741,60.10715108,19.92441013,8
2018-06-11_13:55:55.741,60.10715108,19.92441013,8
2018-06-11_13:55:56.741,60.10715108,19.92441013,8
2018-06-11_13:55:57.741,60.1071582,19.92439323,8
2018-06-11_13:55:58.741,60.1071582,19.92439323,8
2018-06-11_13:55:59.741,60.1071582,19.92439323,8
2018-06-11_13:56:00.741,60.1071582,19.92439323,8
2018-06-11_13:56:01.742,60.10716268,19.92439323,8
2018-06-11_13:56:02.742,60.10716268,19.92439323,8
2018-06-11_13:56:03.742,60.10716268,19.92439323,8
2018-06-11_13:56:04.742,60.10716268,19.92439323,8
2018-06-11_13:56:05.742,60.10716268,19.92439323,8
2018-06-11_13:56:06.742,60.10716715,19.92439323,9
2018-06-11_13:56:07.742,60.10716715,19.92439323,9
2018-06-11_13:56:08.742,60.10716715,19.92439323,9
2018-06-11_13:56:09.742,60.10716715,19.92439323,9
2018-06-11_14:14:54.480,60.10718929,19.92443168,9
2018-06-11_14:14:55.480,60.10718929,19.92443168,9
2018-06-11_14:14:56.480,60.10718929,19.92443168,9
2018-06-11_14:14:57.480,60.10719377,19.92443168,9
2018-06-11_14:14:58.480,60.10719642,19.92441478,9
2018-06-11_14:14:59.480,60.10719642,19.92441478,9
2018-06-11_14:15:00.480,60.10719642,19.92441478,9
2018-06-11_14:15:01.480,60.10719642,19.92441478,9
2018-06-11_14:15:02.480,60.10719642,19.92441478,9
2018-06-11_14:15:03.480,60.10719642,19.92441478,9
2018-06-11_14:15:04.480,60.10719642,19.92441478,9
2018-06-11_14:15:05.480,60.10720089,19.92441478,9
2018-06-11_14:15:06.481,60.10720089,19.92441478,8
2018-06-11_14:15:07.481,60.10720089,19.92441478,8
2018-06-11_14:15:08.482,60.10720089,19.92441478,8
2018-06-11_14:15:09.482,60.10720089,19.92441478,9
2018-06-11_14:15:10.482,60.10720089,19.92441478,9
2018-06-11_14:15:11.482,60.10720089,19.92441478,9
2018-06-11_14:15:12.482,60.10720354,19.92439788,9
2018-06-11_14:15:13.482,60.10720354,19.92439788,9
2018-06-11_14:15:14.482,60.10720354,19.92439788,9
2018-06-11_14:15:15.482,60.10720354,19.92439788,9
2018-06-11_14:15:16.483,60.1072062,19.92438097,9
2018-06-11_14:15:17.483,60.10720172,19.92438097,9
2018-06-11_14:15:18.483,60.10721169,19.9243702,9
2018-06-11_14:15:19.483,60.10721169,19.9243702,9
2018-06-11_14:15:20.483,60.10721169,19.9243702,9
2018-06-11_14:15:21.483,60.10720722,19.9243702,9
2018-06-11_14:15:22.483,60.10720987,19.92435329,9
2018-06-11_14:15:23.483,60.10720987,19.92435329,9
2018-06-11_14:15:24.483,60.10720987,19.92435329,9
2018-06-11_14:15:25.483,60.10720987,19.92435329,9
2018-06-11_14:15:26.483,60.10720987,19.92435329,9
2018-06-11_14:15:27.483,60.10721252,19.92433639,8
2018-06-11_14:15:28.483,60.10721252,19.92433639,8
2018-06-11_14:15:29.483,60.10721252,19.92433639,8
2018-06-11_14:15:30.484,60.10721252,19.92433639,8
2018-06-11_14:15:31.484,60.10721252,19.92433639,8
2018-06-11_14:15:32.484,60.10721252,19.92433639,8
2018-06-11_14:15:33.484,60.10721252,19.92433639,9
2018-06-11_14:15:34.484,60.10721252,19.92433639,9
2018-06-11_14:15:35.484,60.10721252,19.92433639,9
2018-06-11_14:15:36.484,60.10721984,19.92434252,9
2018-06-11_14:15:37.484,60.10721984,19.92434252,9
2018-06-11_14:15:38.484,60.10721984,19.92434252,9
2018-06-11_14:15:39.484,60.10722431,19.92434252,9
2018-06-11_14:15:40.484,60.10722431,19.92434252,9
2018-06-11_14:15:41.484,60.10722431,19.92434252,9
2018-06-11_14:15:42.484,60.10722431,19.92434252,9
2018-06-11_14:15:43.484,60.10722431,19.92434252,9
2018-06-11_14:15:44.485,60.10722431,19.92434252,9
2018-06-11_14:15:45.485,60.10722431,19.92434252,9
2018-06-11_14:15:46.485,60.10722431,19.92434252,9
2018-06-11_14:15:47.485,60.10722431,19.92434252,9
2018-06-11_14:15:48.485,60.10722431,19.92434252,9
2018-06-11_14:15:49.485,60.10722166,19.92435942,9
2018-06-11_14:15:50.485,60.10722166,19.92435942,9
2018-06-11_14:15:51.485,60.10722166,19.92435942,9
2018-06-11_14:15:52.485,60.10722166,19.92435942,9
2018-06-11_14:15:53.485,60.10722166,19.92435942,9
2018-06-11_14:15:54.485,60.10722613,19.92435942,9
2018-06-11_14:15:55.485,60.10722613,19.92435942,9
2018-06-11_14:15:56.485,60.10722613,19.92435942,9
2018-06-11_14:15:57.485,60.10722348,19.92437632,9
2018-06-11_14:15:58.485,60.10722348,19.92437632,9
2018-06-11_14:15:59.486,60.1072308,19.92438245,9
2018-06-11_14:16:00.486,60.1072308,19.92438245,9
2018-06-11_14:16:01.486,60.1072308,19.92438245,9
2018-06-11_14:16:02.486,60.1072308,19.92438245,9
2018-06-11_14:16:03.486,60.1072308,19.92438245,9
2018-06-11_14:16:04.486,60.1072308,19.92438245,9
2018-06-11_14:16:05.486,60.1072308,19.92438245,9
2018-06-11_14:16:06.486,60.1072308,19.92438245,9
2018-06-11_14:16:07.486,60.1072308,19.92438245,9
2018-06-11_14:16:08.486,60.1072308,19.92438245,9
2018-06-11_14:16:09.486,60.1072308,19.92438245,9
2018-06-11_14:16:10.486,60.10723527,19.92438245,9
2018-06-11_14:16:11.486,60.10723527,19.92438245,9
2018-06-11_14:16:12.487,60.10723527,19.92438245,9
2018-06-11_14:16:13.487,60.10723527,19.92438245,9
2018-06-11_14:16:14.487,60.10723527,19.92438245,9
2018-06-11_14:16:16.347,60.10723527,19.92438245,9
2018-06-11_14:16:17.347,60.10723262,19.92439935,9
2018-06-11_14:16:18.347,60.10723262,19.92439935,9
2018-06-11_14:16:19.347,60.10723262,19.92439935,9
2018-06-11_14:16:20.347,60.10723262,19.92439935,9
2018-06-11_14:16:21.347,60.10723262,19.92439935,9
2018-06-11_14:16:22.347,60.10723262,19.92439935,9
2018-06-11_14:16:23.348,60.10723262,19.92439935,9
2018-06-11_14:16:24.348,60.10723262,19.92439935,9
2018-06-11_14:16:25.348,60.10723262,19.92439935,9
2018-06-11_14:16:26.348,60.10723262,19.92439935,9
2018-06-11_14:16:27.348,60.10723262,19.92439935,9
2018-06-11_14:16:28.348,60.10723262,19.92439935,9
2018-06-11_14:16:29.348,60.10723262,19.92439935,9
2018-06-11_14:16:30.348,60.10722997,19.92441626,9
2018-06-11_14:16:31.348,60.10722997,19.92441626,9
2018-06-11_14:16:32.348,60.10722997,19.92441626,9
2018-06-11_14:16:33.348,60.10722997,19.92441626,9
2018-06-11_14:16:34.348,60.10723728,19.92442238,9
2018-06-11_14:16:35.348,60.10723728,19.92442238,9
2018-06-11_14:16:36.349,60.10723728,19.92442238,9
2018-06-11_14:16:37.349,60.10723728,19.92442238,9
2018-06-11_14:16:38.349,60.10723728,19.92442238,9
2018-06-11_14:16:39.349,60.10723728,19.92442238,9
2018-06-11_14:16:40.349,60.10723281,19.92442238,9
2018-06-11_14:16:41.349,60.10723281,19.92442238,9
2018-06-11_14:16:42.349,60.10723281,19.92442238,9
2018-06-11_14:16:43.349,60.10723281,19.92442238,9
2018-06-11_14:16:44.349,60.10723281,19.92442238,9
2018-06-11_14:16:45.349,60.10723281,19.92442238,9
2018-06-11_14:16:46.349,60.10723281,19.92442238,9
2018-06-11_14:16:47.349,60.10723016,19.92443929,9
2018-06-11_14:16:48.349,60.10723016,19.92443929,9
2018-06-11_14:16:49.349,60.10723016,19.92443929,9
2018-06-11_14:16:50.350,60.10723016,19.92443929,9
2018-06-11_14:16:51.350,60.10723016,19.92443929,9
2018-06-11_14:16:52.350,60.10723016,19.92443929,9
2018-06-11_14:16:53.350,60.10723016,19.92443929,9
2018-06-11_14:16:54.350,60.10723016,19.92443929,9
2018-06-11_14:16:55.350,60.10723016,19.92443929,9
2018-06-11_14:16:56.350,60.10723016,19.92443929,9
2018-06-11_14:16:57.350,60.10723747,19.92444541,9
2018-06-11_14:16:58.350,60.10723747,19.92444541,9
2018-06-11_14:16:59.350,60.10723747,19.92444541,9
2018-06-11_14:17:00.350,60.10723747,19.92444541,9
2018-06-11_14:17:01.350,60.10723747,19.92444541,9
2018-06-11_14:17:02.350,60.107233,19.92444541,9
2018-06-11_14:17:03.350,60.107233,19.92444541,9
2018-06-11_14:17:04.350,60.107233,19.92444541,9
2018-06-11_14:17:05.351,60.107233,19.92444541,9
2018-06-11_14:17:06.351,60.107233,19.92444541,9
2018-06-11_14:17:07.351,60.107233,19.92444541,9
2018-06-11_14:17:08.351,60.107233,19.92444541,9
2018-06-11_14:17:09.351,60.107233,19.92444541,9
2018-06-11_14:17:10.351,60.107233,19.92444541,9
2018-06-11_14:17:11.351,60.107233,19.92444541,9
2018-06-11_14:17:12.351,60.107233,19.92444541,9
2018-06-11_14:17:13.351,60.107233,19.92444541,9
2018-06-11_14:17:14.351,60.107233,19.92444541,9
2018-06-11_14:17:15.351,60.107233,19.92444541,9
2018-06-11_14:17:16.351,60.107233,19.92444541,9
2018-06-11_14:17:17.351,60.107233,19.92444541,9
2018-06-11_14:17:18.352,60.10722568,19.92443929,9
2018-06-11_14:17:19.352,60.10722568,19.92443929,9
2018-06-11_14:17:20.352,60.10722568,19.92443929,9
2018-06-11_14:17:21.352,60.10722568,19.92443929,9
2018-06-11_14:17:22.352,60.10722568,19.92443929,9
2018-06-11_14:17:23.352,60.10722568,19.92443929,9
2018-06-11_14:17:24.352,60.10722121,19.92443929,9
2018-06-11_14:17:25.352,60.10722121,19.92443929,9
2018-06-11_14:17:26.352,60.10722121,19.92443929,9
2018-06-11_14:17:27.352,60.10722121,19.92443929,9
2018-06-11_14:17:28.352,60.10722121,19.92443929,9
2018-06-11_14:17:29.352,60.10722121,19.92443929,9
2018-06-11_14:17:30.352,60.10722121,19.92443929,9
2018-06-11_14:17:31.352,60.10722121,19.92443929,9
2018-06-11_14:17:32.353,60.10722121,19.92443929,9
2018-06-11_14:17:33.353,60.10722386,19.92442238,9
2018-06-11_14:17:34.353,60.10722386,19.92442238,9
2018-06-11_14:17:35.353,60.10722386,19.92442238,9
2018-06-11_14:17:36.353,60.10722386,19.92442238,9
2018-06-11_14:17:37.353,60.10722386,19.92442238,9
2018-06-11_14:17:38.353,60.10722386,19.92442238,9
2018-06-11_14:17:39.353,60.10722386,19.92442238,9
2018-06-11_14:17:40.353,60.10722386,19.92442238,9
2018-06-11_14:17:41.353,60.10722386,19.92442238,9
2018-06-11_14:17:42.353,60.10722386,19.92442238,9
2018-06-11_14:17:43.353,60.10722386,19.92442238,9
2018-06-11_14:17:44.353,60.10722386,19.92442238,9
2018-06-11_14:17:45.353,60.10722386,19.92442238,9
2018-06-11_14:17:46.354,60.10722386,19.92442238,9
2018-06-11_14:17:47.354,60.10722386,19.92442238,9
2018-06-11_14:17:48.354,60.10722386,19.92442238,9
2018-06-11_14:17:49.354,60.10722386,19.92442238,9
2018-06-11_14:17:50.354,60.10722386,19.92442238,9
2018-06-11_14:17:51.354,60.10722386,19.92442238,9
2018-06-11_14:17:52.354,60.10722386,19.92442238,9
2018-06-11_14:17:53.354,60.10722386,19.92442238,9
2018-06-11_14:17:54.354,60.10721655,19.92441626,9
2018-06-11_14:17:55.354,60.10721655,19.92441626,9
2018-06-11_14:17:56.354,60.10721655,19.92441626,9
2018-06-11_14:17:57.354,60.10721655,19.92441626,9
2018-06-11_14:17:58.354,60.10721655,19.92441626,9
2018-06-11_14:17:59.354,60.10721655,19.92441626,9
2018-06-11_14:18:00.355,60.10721655,19.92441626,9
2018-06-11_14:18:01.355,60.10721655,19.92441626,9
2018-06-11_14:18:02.355,60.10721207,19.92441626,9
2018-06-11_14:18:03.355,60.10721207,19.92441626,9
2018-06-11_14:18:04.355,60.10721472,19.92439935,9
2018-06-11_14:18:05.355,60.10721472,19.92439935,9
2018-06-11_14:18:06.355,60.10721472,19.92439935,9
2018-06-11_14:18:07.355,60.10721472,19.92439935,9
2018-06-11_14:18:08.355,60.10721472,19.92439935,9
2018-06-11_14:18:09.355,60.10721472,19.92439935,9
2018-06-11_14:18:10.355,60.10721472,19.92439935,9
2018-06-11_14:18:11.355,60.10721472,19.92439935,9
2018-06-11_14:18:12.355,60.10721472,19.92439935,9
2018-06-11_14:18:13.355,60.10721472,19.92439935,9
2018-06-11_14:18:14.356,60.10721472,19.92439935,9
2018-06-11_14:18:15.356,60.10721472,19.92439935,9
2018-06-11_14:18:16.356,60.10721472,19.92439935,9
2018-06-11_14:18:17.356,60.10721472,19.92439935,9
2018-06-11_14:18:18.356,60.10721472,19.92439935,9
2018-06-11_14:18:19.356,60.10721472,19.92439935,9
2018-06-11_14:18:20.356,60.10721472,19.92439935,9
2018-06-11_14:18:21.356,60.10721472,19.92439935,9
2018-06-11_14:18:22.356,60.10720741,19.92439323,9
2018-06-11_14:18:23.356,60.10720741,19.92439323,9
2018-06-11_14:18:24.356,60.10720741,19.92439323,9
2018-06-11_14:18:25.356,60.10720741,19.92439323,9
2018-06-11_14:18:26.356,60.10720741,19.92439323,9
2018-06-11_14:18:27.356,60.10720741,19.92439323,9
2018-06-11_14:18:28.357,60.10720741,19.92439323,9
2018-06-11_14:18:29.357,60.10720293,19.92439323,9
2018-06-11_14:18:30.357,60.10720293,19.92439323,9
2018-06-11_14:18:31.357,60.10720293,19.92439323,9
2018-06-11_14:18:32.357,60.10720293,19.92439323,9
2018-06-11_14:18:33.357,60.10720293,19.92439323,9
2018-06-11_14:18:34.357,60.10720293,19.92439323,9
2018-06-11_14:18:35.357,60.10720559,19.92437632,9
2018-06-11_14:18:36.357,60.10720559,19.92437632,9
2018-06-11_14:18:37.357,60.10720293,19.92439323,9
2018-06-11_14:18:38.357,60.10720293,19.92439323,9
2018-06-11_14:18:39.357,60.10720293,19.92439323,9
2018-06-11_14:18:40.357,60.10720741,19.92439323,9
2018-06-11_14:18:41.357,60.10720741,19.92439323,9
2018-06-11_14:18:42.357,60.10720741,19.92439323,9
2018-06-11_14:18:43.358,60.10720741,19.92439323,9
2018-06-11_14:18:44.358,60.10721188,19.92439323,9
2018-06-11_14:18:45.358,60.10721188,19.92439323,9
2018-06-11_14:18:46.358,60.10721635,19.92439323,9
2018-06-11_14:18:47.358,60.10721635,19.92439323,9
2018-06-11_14:18:48.358,60.10721635,19.92439323,9
2018-06-11_14:18:49.358,60.10722083,19.92439323,9
2018-06-11_14:18:50.358,60.10722083,19.92439323,9
2018-06-11_14:18:51.358,60.1072253,19.92439323,9
2018-06-11_14:18:52.358,60.1072253,19.92439323,9
2018-06-11_14:18:53.358,60.1072253,19.92439323,9
2018-06-11_14:18:54.358,60.10722978,19.92439323,9
2018-06-11_14:18:55.358,60.10722978,19.92439323,9
2018-06-11_14:18:58.371,60.10722978,19.92439323,9
2018-06-11_14:18:59.371,60.10723425,19.92439323,9
2018-06-11_14:19:00.371,60.10723872,19.92439323,9
2018-06-11_14:19:01.371,60.10723872,19.92439323,9
2018-06-11_14:19:02.371,60.10723872,19.92439323,9
2018-06-11_14:19:03.371,60.10724319,19.92439323,9
2018-06-11_14:19:04.371,60.10724319,19.92439323,9
2018-06-11_14:19:05.371,60.10724319,19.92439323,9
2018-06-11_14:19:06.371,60.10724319,19.92439323,9
2018-06-11_14:19:07.371,60.10724767,19.92439323,9
2018-06-11_14:19:08.371,60.10724767,19.92439323,9
2018-06-11_14:19:09.372,60.10724767,19.92439323,9
2018-06-11_14:19:10.372,60.10724767,19.92439323,9
2018-06-11_14:19:11.372,60.10724767,19.92439323,9
2018-06-11_14:19:12.372,60.10724767,19.92439323,10
2018-06-11_14:19:13.372,60.10724767,19.92439323,10
2018-06-11_14:19:14.372,60.10724767,19.92439323,10
2018-06-11_14:19:15.372,60.10724767,19.92439323,10
2018-06-11_14:19:16.372,60.10724319,19.92439323,10
2018-06-11_14:19:17.372,60.10724767,19.92439323,10
2018-06-11_14:19:18.372,60.10724767,19.92439323,10
2018-06-11_14:19:19.372,60.10724767,19.92439323,10
2018-06-11_14:19:20.372,60.10724767,19.92439323,10
2018-06-11_14:19:21.372,60.10724767,19.92439323,10
2018-06-11_14:19:22.372,60.10724767,19.92439323,10
2018-06-11_14:19:23.372,60.10725214,19.92439323,10
2018-06-11_14:19:24.373,60.10725214,19.92439323,10
2018-06-11_14:19:25.373,60.10725214,19.92439323,10
2018-06-11_14:19:26.373,60.10725214,19.92439323,10
2018-06-11_14:19:27.373,60.10725214,19.92439323,9
2018-06-11_14:19:28.373,60.10725214,19.92439323,9
2018-06-11_14:19:29.373,60.10725214,19.92439323,9
2018-06-11_14:19:30.373,60.10725214,19.92439323,9
2018-06-11_14:19:31.373,60.10725214,19.92439323,9
2018-06-11_14:19:32.373,60.10725214,19.92439323,9
2018-06-11_14:19:33.373,60.10725214,19.92439323,9
2018-06-11_14:19:34.373,60.10724767,19.92439323,9
2018-06-11_14:19:35.373,60.10724767,19.92439323,9
2018-06-11_14:19:36.373,60.10724767,19.92439323,8
2018-06-11_14:19:37.373,60.10724585,19.92437632,8
2018-06-11_14:19:38.374,60.10724585,19.92437632,8
2018-06-11_14:19:39.374,60.10724585,19.92437632,8
2018-06-11_14:19:40.374,60.10724137,19.92437632,8
2018-06-11_14:19:41.374,60.10724137,19.92437632,8
2018-06-11_14:19:42.374,60.10724137,19.92437632,9
2018-06-11_14:19:43.374,60.10724137,19.92437632,9
2018-06-11_14:19:44.374,60.10724137,19.92437632,9
2018-06-11_14:19:45.374,60.10724137,19.92437632,9
2018-06-11_14:19:46.374,60.10724137,19.92437632,9
2018-06-11_14:19:47.374,60.10723406,19.9243702,9
2018-06-11_14:19:48.374,60.10723406,19.9243702,9
2018-06-11_14:19:49.374,60.10723406,19.9243702,9
2018-06-11_14:19:50.374,60.10723406,19.9243702,9
2018-06-11_14:19:51.374,60.10723406,19.9243702,9
2018-06-11_14:19:52.375,60.10723853,19.9243702,9
2018-06-11_14:19:53.375,60.10723853,19.9243702,9
2018-06-11_14:19:54.375,60.10723853,19.9243702,9
2018-06-11_14:19:55.375,60.107243,19.9243702,9
2018-06-11_14:19:56.375,60.107243,19.9243702,9
2018-06-11_14:19:57.375,60.10724748,19.9243702,9
2018-06-11_14:19:58.375,60.10724748,19.9243702,9
2018-06-11_14:19:59.375,60.10725195,19.9243702,9
2018-06-11_14:20:00.375,60.10725642,19.9243702,9
2018-06-11_14:20:01.375,60.10725642,19.9243702,9
2018-06-11_14:20:02.375,60.1072609,19.9243702,9
2018-06-11_14:20:03.375,60.10726537,19.9243702,9
2018-06-11_14:20:04.375,60.10726272,19.9243871,9
2018-06-11_14:20:05.375,60.10726719,19.9243871,9
2018-06-11_14:20:06.376,60.10726719,19.9243871,9
2018-06-11_14:20:07.376,60.10727166,19.9243871,9
2018-06-11_14:20:08.376,60.10727166,19.9243871,9
2018-06-11_14:20:09.376,60.10727898,19.92439323,9
2018-06-11_14:20:10.376,60.10727898,19.92439323,9
2018-06-11_14:20:11.376,60.10728345,19.92439323,9
2018-06-11_14:20:12.376,60.10728345,19.92439323,9
2018-06-11_14:20:13.376,60.10728345,19.92439323,9
2018-06-11_14:20:14.376,60.10728345,19.92439323,9
2018-06-11_14:20:15.376,60.10728345,19.92439323,10
2018-06-11_14:20:16.376,60.10728345,19.92439323,10
2018-06-11_14:20:17.376,60.10728345,19.92439323,10
2018-06-11_14:20:18.377,60.10728345,19.92439323,10
2018-06-11_14:20:19.377,60.10728345,19.92439323,10
2018-06-11_14:20:20.377,60.10728793,19.92439323,10
2018-06-11_14:20:21.377,60.10728793,19.92439323,10
2018-06-11_14:20:22.377,60.10728793,19.92439323,10
2018-06-11_14:20:23.377,60.10728793,19.92439323,10
2018-06-11_14:20:24.377,60.10728793,19.92439323,10
2018-06-11_14:20:25.377,60.10728793,19.92439323,10
2018-06-11_14:20:26.377,60.1072924,19.92439323,10
2018-06-11_14:20:27.377,60.1072924,19.92439323,10
2018-06-11_14:20:28.377,60.1072924,19.92439323,10
2018-06-11_14:20:29.377,60.1072924,19.92439323,10
2018-06-11_14:20:30.377,60.1072924,19.92439323,10
2018-06-11_14:20:31.377,60.1072924,19.92439323,10
2018-06-11_14:20:32.378,60.1072924,19.92439323,10
2018-06-11_14:20:33.378,60.1072924,19.92439323,10
2018-06-11_14:20:34.378,60.10728793,19.92439323,10
2018-06-11_14:20:35.378,60.10728793,19.92439323,10
2018-06-11_14:20:36.378,60.10728345,19.92439323,10
2018-06-11_14:20:37.378,60.10728345,19.92439323,10
2018-06-11_14:20:38.378,60.10728345,19.92439323,10
2018-06-11_14:20:39.378,60.10727898,19.92439323,10
2018-06-11_14:20:40.378,60.10727898,19.92439323,10
2018-06-11_14:20:41.378,60.10727716,19.92437632,10
2018-06-11_14:20:42.378,60.10727716,19.92437632,10
2018-06-11_14:20:43.378,60.10727268,19.92437632,10
2018-06-11_14:20:44.378,60.10726821,19.92437632,10
2018-06-11_14:20:45.378,60.10726821,19.92437632,9
2018-06-11_14:20:46.379,60.10726374,19.92437632,9
2018-06-11_14:20:47.379,60.10725927,19.92437632,9
2018-06-11_14:20:48.379,60.10725927,19.92437632,8
2018-06-11_14:20:49.379,60.10725479,19.92437632,8
2018-06-11_14:20:50.379,60.10725479,19.92437632,8
2018-06-11_14:20:51.379,60.10725032,19.92437632,8
2018-06-11_14:20:52.379,60.10725032,19.92437632,8
2018-06-11_14:20:53.379,60.10724585,19.92437632,8
2018-06-11_14:20:54.379,60.10723853,19.9243702,10
2018-06-11_14:20:55.379,60.10723406,19.9243702,10
2018-06-11_14:20:56.379,60.10723406,19.9243702,10
2018-06-11_14:20:57.379,60.10723406,19.9243702,10
2018-06-11_14:20:58.379,60.10723406,19.9243702,10
2018-06-11_14:20:59.379,60.10723406,19.9243702,10
2018-06-11_14:21:00.379,60.10723406,19.9243702,10
2018-06-11_14:21:01.380,60.10723406,19.9243702,10
2018-06-11_14:21:02.380,60.10723406,19.9243702,10
2018-06-11_14:21:03.380,60.10723406,19.9243702,10
2018-06-11_14:21:04.380,60.10723141,19.9243871,10
2018-06-11_14:21:05.380,60.10723141,19.9243871,10
2018-06-11_14:21:06.380,60.10723141,19.9243871,10
2018-06-11_14:21:07.380,60.10723141,19.9243871,10
2018-06-11_14:21:08.380,60.10722693,19.9243871,10
2018-06-11_14:21:09.380,60.10722693,19.9243871,10
2018-06-11_14:21:10.380,60.10722693,19.9243871,10
2018-06-11_14:21:11.380,60.10723141,19.9243871,10
2018-06-11_14:21:12.380,60.10723141,19.9243871,10
2018-06-11_14:21:14.245,60.10723141,19.9243871,10
2018-06-11_14:21:15.245,60.10723141,19.9243871,9
2018-06-11_14:21:16.245,60.10723141,19.9243871,9
2018-06-11_14:21:17.245,60.10724319,19.92439323,9
2018-06-11_14:21:18.245,60.10724319,19.92439323,9
2018-06-11_14:21:19.245,60.10724319,19.92439323,9
2018-06-11_14:21:20.245,60.10724319,19.92439323,9
2018-06-11_14:21:21.246,60.10724502,19.92441013,10
2018-06-11_14:21:22.246,60.10724502,19.92441013,10
2018-06-11_14:21:23.246,60.10724502,19.92441013,10
2018-06-11_14:21:24.246,60.10724949,19.92441013,10
2018-06-11_14:21:25.246,60.10724949,19.92441013,10
2018-06-11_14:21:26.246,60.10724949,19.92441013,10
2018-06-11_14:21:27.246,60.10725396,19.92441013,9
2018-06-11_14:21:28.246,60.10725396,19.92441013,9
2018-06-11_14:21:29.246,60.10725843,19.92441013,9
2018-06-11_14:21:30.246,60.10725843,19.92441013,9
2018-06-11_14:21:31.246,60.10725843,19.92441013,9
2018-06-11_14:21:32.246,60.10725843,19.92441013,9
2018-06-11_14:21:33.246,60.10725843,19.92441013,9
2018-06-11_14:21:34.246,60.10725843,19.92441013,10
2018-06-11_14:21:35.247,60.10725843,19.92441013,10
2018-06-11_14:21:36.247,60.10725843,19.92441013,9
2018-06-11_14:21:37.247,60.10725843,19.92441013,9
2018-06-11_14:21:38.247,60.10725843,19.92441013,9
2018-06-11_14:21:39.247,60.10725843,19.92441013,10
2018-06-11_14:21:40.247,60.10725843,19.92441013,10
2018-06-11_14:21:41.247,60.10725396,19.92441013,10
2018-06-11_14:21:42.247,60.10725396,19.92441013,10
